replica,gen,avg_fit,max_fit,normal_fit,zombie_fit,normal_n,zombie_n,normal_alive,zombie_alive,avg_gap,avg_viability
4,50,1.115977,3.134988,1.115977,0.000000,120,0,117,0,0.999466,0.000290
4,51,0.922068,2.733064,0.922068,0.000000,120,0,108,0,0.998897,0.000112
4,52,0.903535,2.775178,0.903535,0.000000,120,0,113,0,0.999121,0.000055
4,53,0.935690,3.348076,0.935690,0.000000,120,0,116,0,0.999139,0.000020
4,54,0.945243,2.883212,0.945243,0.000000,120,0,117,0,0.999705,0.000037
4,55,1.122780,3.228301,1.122780,0.000000,120,0,118,0,0.999854,0.000024
4,56,1.225407,3.519232,1.225407,0.000000,120,0,118,0,1.000000,0.000014
4,57,1.113689,3.243285,1.113689,0.000000,120,0,114,0,0.999571,0.000010
4,58,1.045834,2.999172,1.045834,0.000000,120,0,109,0,1.000000,0.000010
4,59,1.071378,2.697806,1.071378,0.000000,120,0,116,0,1.000000,0.000005
4,60,1.017853,2.818151,1.017853,0.000000,120,0,110,0,0.999728,0.000005
4,61,1.042261,2.994879,1.042261,0.000000,120,0,120,0,1.000000,0.000002
4,62,1.005428,2.815840,1.005428,0.000000,120,0,115,0,0.999685,0.000004
4,63,1.028575,3.511991,1.028575,0.000000,120,0,101,0,0.999930,0.000003
4,64,1.013896,3.001384,1.013896,0.000000,120,0,116,0,0.999998,0.000001
4,65,1.154492,2.983500,1.154492,0.000000,120,0,107,0,1.000000,0.000002
4,66,0.912008,2.608023,0.912008,0.000000,120,0,110,0,0.999892,0.000003
4,67,1.021136,3.209816,1.021136,0.000000,120,0,119,0,1.000000,0.000001
4,68,1.028896,3.385453,1.028896,0.000000,120,0,118,0,1.000000,0.000001
4,69,1.014880,3.278355,1.014880,0.000000,120,0,115,0,0.999687,0.000003
5,0,0.503676,2.179826,0.490788,0.515731,58,62,57,58,0.430157,0.279768
5,1,0.521730,1.485671,0.531209,0.514232,53,67,52,63,0.395339,0.273867
5,2,0.531037,1.671247,0.525645,0.534048,43,77,41,72,0.325254,0.302423
5,3,0.667844,2.357689,0.718587,0.641509,41,79,40,76,0.310101,0.236669
5,4,0.615992,1.971316,0.655059,0.591707,46,74,46,74,0.353129,0.272725
5,5,0.630372,2.438516,0.636692,0.625701,51,69,51,69,0.391945,0.211037
5,6,0.664224,1.596500,0.780580,0.581112,50,70,50,69,0.392148,0.256508
5,7,0.591066,2.052739,0.633980,0.538615,66,54,58,52,0.520430,0.193863
5,8,0.569364,1.150928,0.586977,0.538942,76,44,76,44,0.604799,0.178306
5,9,0.689997,2.025485,0.764343,0.570398,74,46,74,46,0.591513,0.171680
5,10,0.751235,2.264913,0.761075,0.704845,99,21,98,21,0.793284,0.153318
5,11,0.608288,1.668168,0.621890,0.556600,95,25,93,25,0.764850,0.123317
5,12,0.587032,2.568787,0.604929,0.491898,101,19,101,18,0.818082,0.155127
5,13,0.594935,2.582509,0.604289,0.502249,109,11,107,11,0.888257,0.129960
5,14,0.697919,1.769228,0.698947,0.674285,115,5,103,5,0.940738,0.087980
5,15,0.845926,2.331535,0.856418,0.436741,117,3,115,2,0.956457,0.075159
5,16,0.721294,1.939218,0.721294,0.000000,120,0,120,0,0.985720,0.107542
5,17,0.677634,2.054533,0.677634,0.000000,120,0,118,0,0.991225,0.113025
5,18,0.857468,2.922713,0.857468,0.000000,120,0,117,0,0.990311,0.062568
5,19,0.798226,2.300106,0.798226,0.000000,120,0,118,0,0.993949,0.109114
5,20,0.850483,2.523997,0.850483,0.000000,120,0,114,0,0.993612,0.064078
5,21,0.759896,1.975742,0.759896,0.000000,120,0,117,0,0.995014,0.072215
5,22,0.788070,1.999961,0.788070,0.000000,120,0,120,0,0.996305,0.031832
5,23,0.896224,2.359056,0.896224,0.000000,120,0,110,0,0.995937,0.032894
5,24,0.911625,2.335791,0.911625,0.000000,120,0,120,0,0.996435,0.042230
5,25,0.725627,2.177572,0.725627,0.000000,120,0,118,0,0.996550,0.036394
5,26,0.877268,2.651577,0.877268,0.000000,120,0,120,0,0.997384,0.025381
5,27,0.848539,3.081987,0.848539,0.000000,120,0,120,0,0.997631,0.022595
5,28,0.787576,2.530632,0.787576,0.000000,120,0,118,0,0.998598,0.016711
5,29,0.944029,2.526332,0.944029,0.000000,120,0,116,0,0.997859,0.009387
5,30,0.883427,2.997129,0.883427,0.000000,120,0,120,0,0.998063,0.008028
5,31,1.168548,3.908531,1.168548,0.000000,120,0,120,0,0.999587,0.008812
5,32,1.058634,3.131907,1.058634,0.000000,120,0,119,0,0.998764,0.006809
5,33,1.023391,3.097298,1.023391,0.000000,120,0,118,0,0.999606,0.002997
5,34,0.766749,2.730489,0.766749,0.000000,120,0,120,0,0.998699,0.004804
5,35,0.895103,2.868735,0.895103,0.000000,120,0,120,0,0.998785,0.002423
5,36,0.820059,2.712811,0.820059,0.000000,120,0,119,0,0.999713,0.001852
5,37,0.925037,2.867934,0.925037,0.000000,120,0,120,0,0.999823,0.002181
5,38,1.076309,2.935079,1.076309,0.000000,120,0,118,0,0.999622,0.001578
5,39,0.811197,2.728101,0.811197,0.000000,120,0,120,0,1.000000,0.001505
5,40,0.909004,3.106361,0.909004,0.000000,120,0,119,0,0.999692,0.001315
5,41,0.762627,2.390986,0.762627,0.000000,120,0,119,0,0.999491,0.001010
5,42,0.963349,3.231861,0.963349,0.000000,120,0,120,0,0.999145,0.000302
5,43,1.065167,3.280047,1.065167,0.000000,120,0,117,0,0.999483,0.000421
5,44,1.082142,3.372518,1.082142,0.000000,120,0,119,0,0.999914,0.000289
5,45,0.972879,3.420206,0.972879,0.000000,120,0,120,0,0.999109,0.000484
5,46,0.872289,3.108655,0.872289,0.000000,120,0,119,0,0.999663,0.000444
5,47,1.179511,3.674709,1.179511,0.000000,120,0,116,0,0.999809,0.000358
5,48,1.021029,3.397823,1.021029,0.000000,120,0,120,0,0.999623,0.000171
5,49,0.822473,3.105528,0.822473,0.000000,120,0,117,0,0.999978,0.000268
5,50,0.811088,2.449275,0.811088,0.000000,120,0,119,0,0.999688,0.000164
5,51,0.684687,2.260762,0.684687,0.000000,120,0,113,0,0.999454,0.000124
5,52,0.889279,2.879019,0.889279,0.000000,120,0,119,0,0.999978,0.000063
5,53,0.977292,3.031403,0.977292,0.000000,120,0,120,0,0.999689,0.000107
5,54,0.943147,2.918455,0.943147,0.000000,120,0,115,0,0.999812,0.000057
5,55,1.053400,2.973399,1.053400,0.000000,120,0,116,0,0.999669,0.000063
5,56,0.903651,2.300442,0.903651,0.000000,120,0,95,0,1.000000,0.000045
5,57,1.081437,2.818347,1.081437,0.000000,120,0,115,0,0.999972,0.000035
5,58,1.409142,2.790623,1.409142,0.000000,120,0,120,0,0.999795,0.000052
5,59,1.257553,2.837625,1.257553,0.000000,120,0,120,0,0.999696,0.000029
5,60,1.458312,3.254673,1.458312,0.000000,120,0,119,0,1.000000,0.000019
5,61,1.314714,3.066059,1.314714,0.000000,120,0,120,0,1.000000,0.000018
5,62,1.660866,4.926790,1.660866,0.000000,120,0,120,0,1.000000,0.000009
5,63,1.153309,2.537739,1.153309,0.000000,120,0,116,0,1.000000,0.000012
5,64,1.327231,3.144093,1.327231,0.000000,120,0,118,0,1.000000,0.000010
5,65,1.201670,3.085889,1.201670,0.000000,120,0,111,0,1.000000,0.000008
5,66,1.455870,3.729810,1.455870,0.000000,120,0,120,0,0.999815,0.000006
5,67,1.354500,3.149538,1.354500,0.000000,120,0,118,0,1.000000,0.000004
5,68,1.116148,3.151781,1.116148,0.000000,120,0,114,0,1.000000,0.000005
5,69,1.291228,3.006162,1.291228,0.000000,120,0,116,0,1.000000,0.000003
6,0,0.502749,1.093989,0.520192,0.480699,67,53,65,51,0.497233,0.319640
6,1,0.529456,1.334289,0.554083,0.482004,79,41,77,39,0.585388,0.323602
6,2,0.531561,0.995541,0.525459,0.549079,89,31,85,30,0.668409,0.319868
6,3,0.556194,1.552077,0.547254,0.583014,90,30,88,30,0.685015,0.317989
6,4,0.571547,1.994959,0.583322,0.547997,80,40,80,40,0.606432,0.327174
6,5,0.621697,1.111063,0.641395,0.559883,91,29,87,27,0.696702,0.250552
6,6,0.603070,1.745993,0.609842,0.559051,104,16,103,16,0.801186,0.244906
6,7,0.726930,1.513179,0.720575,0.765437,103,17,103,17,0.796241,0.158538
6,8,0.557305,1.715019,0.578873,0.479329,94,26,93,20,0.731760,0.221178
6,9,0.767804,2.068547,0.743846,1.063288,111,9,110,9,0.868802,0.159180
6,10,0.649137,2.538517,0.649635,0.645651,105,15,103,13,0.828740,0.184478
6,11,0.771542,2.767519,0.807808,0.551813,103,17,102,16,0.812783,0.149717
6,12,0.820992,2.095025,0.825881,0.679221,116,4,116,4,0.916253,0.120306
6,13,0.887629,3.323593,0.887629,0.000000,120,0,119,0,0.953174,0.076040
6,14,0.793879,2.922148,0.793879,0.000000,120,0,118,0,0.960073,0.132342
6,15,1.084268,3.040633,1.084268,0.000000,120,0,120,0,0.961522,0.077900
6,16,1.064107,2.767088,1.064107,0.000000,120,0,116,0,0.969941,0.076856
6,17,0.840027,2.897650,0.840027,0.000000,120,0,119,0,0.970143,0.068246
6,18,0.766619,1.932175,0.766619,0.000000,120,0,110,0,0.969869,0.074936
6,19,1.097182,3.452805,1.097182,0.000000,120,0,119,0,0.976592,0.064554
6,20,0.950746,2.624253,0.950746,0.000000,120,0,119,0,0.975395,0.055458
6,21,1.165404,3.328252,1.165404,0.000000,120,0,119,0,0.978831,0.043105
6,22,0.969855,2.674375,0.969855,0.000000,120,0,109,0,0.981734,0.037858
6,23,1.117631,3.073729,1.117631,0.000000,120,0,116,0,0.986707,0.027428
6,24,1.008913,2.768011,1.008913,0.000000,120,0,112,0,0.984573,0.037519
6,25,0.888064,2.975361,0.888064,0.000000,120,0,103,0,0.986858,0.030055
6,26,1.119047,2.780356,1.119047,0.000000,120,0,115,0,0.985407,0.029394
6,27,1.066144,3.342716,1.066144,0.000000,120,0,98,0,0.990225,0.021089
6,28,1.161963,2.869883,1.161963,0.000000,120,0,107,0,0.989001,0.013056
6,29,1.146637,3.126339,1.146637,0.000000,120,0,119,0,0.990900,0.018765
6,30,1.290420,3.354338,1.290420,0.000000,120,0,117,0,0.990958,0.012595
6,31,1.192365,3.049617,1.192365,0.000000,120,0,117,0,0.988629,0.006543
6,32,1.398202,3.104655,1.398202,0.000000,120,0,116,0,0.991303,0.004962
6,33,1.303808,2.918262,1.303808,0.000000,120,0,120,0,0.992332,0.004128
6,34,1.170801,3.281208,1.170801,0.000000,120,0,101,0,0.997196,0.005184
6,35,1.210975,2.813489,1.210975,0.000000,120,0,116,0,0.993007,0.005380
6,36,1.182604,3.220259,1.182604,0.000000,120,0,117,0,0.994428,0.003893
6,37,0.932496,2.636296,0.932496,0.000000,120,0,99,0,0.996684,0.001873
6,38,1.053885,3.442130,1.053885,0.000000,120,0,109,0,0.996184,0.001570
6,39,1.162588,3.312994,1.162588,0.000000,120,0,116,0,0.997327,0.001085
6,40,1.192770,2.836250,1.192770,0.000000,120,0,115,0,0.996624,0.001074
6,41,1.119381,3.049934,1.119381,0.000000,120,0,109,0,0.997151,0.000414
6,42,1.274583,3.001036,1.274583,0.000000,120,0,116,0,0.997955,0.000277
6,43,1.034591,3.214719,1.034591,0.000000,120,0,109,0,0.998312,0.000325
6,44,1.253042,3.473405,1.253042,0.000000,120,0,120,0,0.997878,0.000272
6,45,1.124282,3.080244,1.124282,0.000000,120,0,111,0,0.999390,0.000226
6,46,1.279019,3.107741,1.279019,0.000000,120,0,116,0,0.998902,0.000203
6,47,1.000512,3.645013,1.000512,0.000000,120,0,118,0,0.998134,0.000130
6,48,1.243600,3.111521,1.243600,0.000000,120,0,119,0,0.999084,0.000123
6,49,1.232572,3.511196,1.232572,0.000000,120,0,115,0,0.998952,0.000057
6,50,1.104473,3.146195,1.104473,0.000000,120,0,114,0,0.999206,0.000051
6,51,1.261216,4.041660,1.261216,0.000000,120,0,91,0,0.998322,0.000072
6,52,1.009386,2.585958,1.009386,0.000000,120,0,116,0,0.999502,0.000043
6,53,1.115130,2.968845,1.115130,0.000000,120,0,115,0,0.999307,0.000045
6,54,1.181304,3.164634,1.181304,0.000000,120,0,120,0,0.999928,0.000037
6,55,1.113146,3.111840,1.113146,0.000000,120,0,117,0,0.999475,0.000046
6,56,1.388649,3.142739,1.388649,0.000000,120,0,117,0,0.999758,0.000023
6,57,1.183208,3.076652,1.183208,0.000000,120,0,112,0,0.999946,0.000029
6,58,1.158554,3.278442,1.158554,0.000000,120,0,120,0,0.999831,0.000019
6,59,1.266101,3.544045,1.266101,0.000000,120,0,118,0,0.999988,0.000036
6,60,1.182307,3.230299,1.182307,0.000000,120,0,114,0,1.000000,0.000033
6,61,1.048669,3.055411,1.048669,0.000000,120,0,110,0,1.000000,0.000014
6,62,1.006092,3.432064,1.006092,0.000000,120,0,115,0,0.999763,0.000017
6,63,0.683668,2.723687,0.683668,0.000000,120,0,98,0,1.000000,0.000011
6,64,0.978826,3.161642,0.978826,0.000000,120,0,107,0,0.999930,0.000011
6,65,0.964511,3.447065,0.964511,0.000000,120,0,110,0,1.000000,0.000007
6,66,0.803810,2.896037,0.803810,0.000000,120,0,118,0,1.000000,0.000010
6,67,0.985554,2.735763,0.985554,0.000000,120,0,116,0,1.000000,0.000004
6,68,0.983625,2.854571,0.983625,0.000000,120,0,114,0,0.999720,0.000007
6,69,1.199481,2.946173,1.199481,0.000000,120,0,118,0,1.000000,0.000003
7,0,0.492874,0.780643,0.498534,0.486185,65,55,65,50,0.479844,0.332911
7,1,0.523153,1.420566,0.530447,0.515612,61,59,58,58,0.453517,0.290436
7,2,0.510730,1.302454,0.535766,0.483059,63,57,60,53,0.475557,0.307421
7,3,0.559491,1.784262,0.596545,0.517143,64,56,62,54,0.487024,0.303978
7,4,0.530410,1.615066,0.529634,0.531749,76,44,76,43,0.581253,0.272057
7,5,0.604450,2.124954,0.642743,0.527864,80,40,79,38,0.616183,0.261155
7,6,0.668082,3.418667,0.663547,0.688283,98,22,97,21,0.765208,0.234311
7,7,0.767995,2.699740,0.778802,0.726931,95,25,95,24,0.742544,0.237984
7,8,0.693020,2.400632,0.748370,0.502371,93,27,92,24,0.734624,0.253568
7,9,0.688441,2.695446,0.689298,0.677876,111,9,108,9,0.882567,0.263350
7,10,0.742314,3.372356,0.742223,0.744394,115,5,113,5,0.922457,0.251907
7,11,0.691233,3.110934,0.689591,0.717734,113,7,110,5,0.907657,0.243253
7,12,0.869208,3.232181,0.885128,0.672854,111,9,106,8,0.893462,0.242230
7,13,0.805124,2.746574,0.798802,0.883092,111,9,104,8,0.895031,0.207454
7,14,0.784748,3.298377,0.803621,0.520524,112,8,103,6,0.909245,0.202548
7,15,0.746823,2.696647,0.750732,0.672534,114,6,107,6,0.922235,0.224087
7,16,0.877029,3.610527,0.886368,0.512814,117,3,114,3,0.956484,0.245153
7,17,0.947248,3.422308,0.947248,0.000000,120,0,119,0,0.984050,0.213346
7,18,0.823689,3.470476,0.823689,0.000000,120,0,116,0,0.988832,0.211344
7,19,0.714954,3.672773,0.714954,0.000000,120,0,116,0,0.987447,0.204676
7,20,0.776320,2.773757,0.776320,0.000000,120,0,114,0,0.989988,0.188658
7,21,0.706012,2.795962,0.706012,0.000000,120,0,117,0,0.993554,0.166211
7,22,0.722804,2.450043,0.722804,0.000000,120,0,108,0,0.994021,0.132612
7,23,1.078850,3.559341,1.078850,0.000000,120,0,118,0,0.995419,0.101998
7,24,1.089754,3.522003,1.089754,0.000000,120,0,116,0,0.995771,0.081294
7,25,0.861819,3.457626,0.861819,0.000000,120,0,120,0,0.996769,0.071260
7,26,0.685172,3.243196,0.685172,0.000000,120,0,113,0,0.996465,0.066606
7,27,0.769594,2.996191,0.769594,0.000000,120,0,119,0,0.997152,0.064636
7,28,0.896813,3.501909,0.896813,0.000000,120,0,110,0,0.996709,0.034375
7,29,1.024179,3.475231,1.024179,0.000000,120,0,114,0,0.996132,0.020924
7,30,0.817077,3.356833,0.817077,0.000000,120,0,118,0,0.997639,0.015417
7,31,0.850468,3.115433,0.850468,0.000000,120,0,113,0,0.997240,0.008846
7,32,0.845529,3.473781,0.845529,0.000000,120,0,118,0,0.998233,0.010285
7,33,1.074263,3.630109,1.074263,0.000000,120,0,116,0,0.997410,0.005462
7,34,0.661759,3.189318,0.661759,0.000000,120,0,115,0,0.996767,0.005999
7,35,0.941025,3.611841,0.941025,0.000000,120,0,116,0,0.999037,0.004546
7,36,0.975481,3.734329,0.975481,0.000000,120,0,117,0,0.998659,0.004177
7,37,0.908205,2.890708,0.908205,0.000000,120,0,113,0,0.998880,0.003352
7,38,0.680657,3.238438,0.680657,0.000000,120,0,113,0,0.999632,0.001751
7,39,0.790868,2.923016,0.790868,0.000000,120,0,119,0,0.999463,0.001045
7,40,0.743136,2.989075,0.743136,0.000000,120,0,101,0,0.999519,0.001262
7,41,0.882161,3.454769,0.882161,0.000000,120,0,113,0,0.999453,0.001072
7,42,0.806985,3.072644,0.806985,0.000000,120,0,104,0,0.998862,0.001076
7,43,0.802331,3.204327,0.802331,0.000000,120,0,117,0,0.999312,0.000604
7,44,0.958010,3.657990,0.958010,0.000000,120,0,115,0,0.999796,0.001220
7,45,0.968863,3.216277,0.968863,0.000000,120,0,115,0,0.999135,0.000573
7,46,1.229611,3.633819,1.229611,0.000000,120,0,117,0,0.999727,0.001265
7,47,1.306511,3.651423,1.306511,0.000000,120,0,116,0,0.999470,0.000731
7,48,0.988804,3.610344,0.988804,0.000000,120,0,117,0,0.998717,0.000828
7,49,0.958019,3.188505,0.958019,0.000000,120,0,101,0,0.999399,0.000543
7,50,1.379375,3.716038,1.379375,0.000000,120,0,116,0,0.999612,0.000328
7,51,1.166003,3.463960,1.166003,0.000000,120,0,114,0,0.999778,0.000316
7,52,1.205903,3.320341,1.205903,0.000000,120,0,103,0,0.999695,0.000368
7,53,0.963740,3.359624,0.963740,0.000000,120,0,75,0,0.999598,0.000227
7,54,1.008319,3.318435,1.008319,0.000000,120,0,112,0,0.999837,0.000173
7,55,1.035599,3.305050,1.035599,0.000000,120,0,119,0,0.998668,0.000178
7,56,1.135596,3.609297,1.135596,0.000000,120,0,115,0,0.999981,0.000112
7,57,1.287068,3.443702,1.287068,0.000000,120,0,118,0,0.999786,0.000094
7,58,1.081325,3.138407,1.081325,0.000000,120,0,97,0,0.999907,0.000101
7,59,1.360258,3.875715,1.360258,0.000000,120,0,120,0,0.999638,0.000077
7,60,1.410127,3.603765,1.410127,0.000000,120,0,113,0,1.000000,0.000062
7,61,1.108833,3.417312,1.108833,0.000000,120,0,118,0,1.000000,0.000065
7,62,1.238954,3.628551,1.238954,0.000000,120,0,112,0,0.999979,0.000043
7,63,1.235500,3.673512,1.235500,0.000000,120,0,100,0,1.000000,0.000038
7,64,1.120767,3.604141,1.120767,0.000000,120,0,111,0,1.000000,0.000030
7,65,1.209891,3.396741,1.209891,0.000000,120,0,116,0,0.999251,0.000026
7,66,1.201347,3.402041,1.201347,0.000000,120,0,118,0,0.999734,0.000025
7,67,1.172497,3.693470,1.172497,0.000000,120,0,116,0,1.000000,0.000013
7,68,1.170473,3.303864,1.170473,0.000000,120,0,116,0,0.999888,0.000014
7,69,1.297103,3.433383,1.297103,0.000000,120,0,120,0,0.999810,0.000011
8,0,0.487444,0.931898,0.490248,0.484990,56,64,54,61,0.411628,0.302091
8,1,0.529605,0.986935,0.532175,0.526567,65,55,63,53,0.482135,0.288434
8,2,0.533221,1.528941,0.533608,0.532716,68,52,67,52,0.506039,0.323505
8,3,0.626090,1.833295,0.635052,0.615137,66,54,65,53,0.491052,0.256290
8,4,0.587777,1.189641,0.571263,0.606029,63,57,63,56,0.473525,0.253422
8,5,0.591501,2.268364,0.576276,0.604822,56,64,53,60,0.425328,0.195594
8,6,0.659094,1.837440,0.696809,0.632155,50,70,46,69,0.377138,0.171493
8,7,0.681239,2.467501,0.728507,0.650807,47,73,44,73,0.355887,0.195669
8,8,0.701481,2.900323,0.758390,0.669701,43,77,41,75,0.324752,0.145104
8,9,0.889657,2.935179,0.878543,0.897595,50,70,49,70,0.386967,0.139036
8,10,1.043305,3.268894,1.209788,0.966155,38,82,38,82,0.299092,0.066638
8,11,0.979275,2.781386,0.985630,0.974415,52,68,51,68,0.401023,0.075746
8,12,0.992995,3.511275,1.024513,0.965416,56,64,55,63,0.435963,0.076865
8,13,0.901017,2.942926,1.080066,0.739020,57,63,54,63,0.441582,0.128793
8,14,1.138116,3.317914,1.077786,1.228611,72,48,67,47,0.567542,0.073325
8,15,1.007554,3.564302,0.906426,1.195364,78,42,71,42,0.613081,0.057961
8,16,0.760045,2.952276,0.714613,0.815573,66,54,52,53,0.524708,0.088138
8,17,1.327929,3.183716,1.142166,1.485113,55,65,50,65,0.440037,0.048062
8,18,1.052489,2.442841,0.880630,1.129101,37,83,32,72,0.296936,0.041079
8,19,1.341772,3.432720,1.172706,1.388535,26,94,25,92,0.210013,0.029053
8,20,1.320925,3.353082,1.252422,1.342756,29,91,25,87,0.236426,0.034592
8,21,1.516165,3.363916,1.336785,1.565781,26,94,25,94,0.213795,0.025601
8,22,1.286097,3.270108,1.045874,1.340025,22,98,21,97,0.180217,0.043545
8,23,1.422386,3.324738,0.850820,1.491828,13,107,12,107,0.107426,0.027794
8,24,1.637904,3.409954,1.537601,1.645068,8,112,8,112,0.065202,0.031154
8,25,1.463800,3.287486,0.846321,1.502051,7,113,5,106,0.057051,0.030142
8,26,1.391329,3.443080,0.000000,1.391329,0,120,0,120,0.000000,0.031651
8,27,1.304183,3.495771,0.000000,1.304183,0,120,0,118,0.000000,0.057797
8,28,1.603354,3.542653,0.000000,1.603354,0,120,0,120,0.000000,0.022980
8,29,1.339455,3.102417,0.000000,1.339455,0,120,0,115,0.000000,0.016877
8,30,1.785460,3.540158,0.000000,1.785460,0,120,0,120,0.000000,0.012943
8,31,1.535016,3.584287,0.000000,1.535016,0,120,0,119,0.000000,0.023695
8,32,1.527468,3.521059,0.000000,1.527468,0,120,0,117,0.000000,0.008241
8,33,1.501023,3.166879,0.000000,1.501023,0,120,0,114,0.000000,0.012430
8,34,1.602388,3.544205,0.000000,1.602388,0,120,0,120,0.000000,0.007637
8,35,1.361814,3.697824,0.000000,1.361814,0,120,0,106,0.000000,0.006236
8,36,1.553434,3.664563,0.000000,1.553434,0,120,0,120,0.000000,0.003001
8,37,1.522605,3.376464,0.000000,1.522605,0,120,0,112,0.000000,0.001265
8,38,1.409683,3.419185,0.000000,1.409683,0,120,0,120,0.000000,0.008309
8,39,1.333038,3.164397,0.000000,1.333038,0,120,0,120,0.000000,0.003877
8,40,1.650118,3.616168,0.000000,1.650118,0,120,0,120,0.000000,0.000881
8,41,1.649233,3.602017,0.000000,1.649233,0,120,0,119,0.000000,0.003088
8,42,1.425341,3.482129,0.000000,1.425341,0,120,0,120,0.000000,0.002906
8,43,1.352737,3.667628,0.000000,1.352737,0,120,0,119,0.000000,0.002100
8,44,1.399372,3.355163,0.000000,1.399372,0,120,0,120,0.000000,0.001494
8,45,1.487079,3.324932,0.000000,1.487079,0,120,0,120,0.000000,0.000571
8,46,1.288967,3.198355,0.000000,1.288967,0,120,0,108,0.000000,0.000560
8,47,1.283938,3.345443,0.000000,1.283938,0,120,0,115,0.000000,0.000762
8,48,1.486427,3.470030,0.000000,1.486427,0,120,0,117,0.000000,0.000526
8,49,1.609713,3.652664,0.000000,1.609713,0,120,0,120,0.000000,0.000296
8,50,2.197606,5.411670,0.000000,2.197606,0,120,0,120,0.000000,0.000694
8,51,0.929460,2.219241,0.000000,0.929460,0,120,0,95,0.000000,0.000555
8,52,1.389027,3.320790,0.000000,1.389027,0,120,0,119,0.000000,0.000382
8,53,1.369925,3.390226,0.000000,1.369925,0,120,0,119,0.000000,0.000764
8,54,1.338196,3.484769,0.000000,1.338196,0,120,0,115,0.000000,0.000297
8,55,1.498162,3.594797,0.000000,1.498162,0,120,0,119,0.000000,0.000146
8,56,1.751188,3.540947,0.000000,1.751188,0,120,0,120,0.000000,0.000130
8,57,1.447669,3.373119,0.000000,1.447669,0,120,0,119,0.000000,0.000094
8,58,1.680896,3.375816,0.000000,1.680896,0,120,0,118,0.000000,0.000098
8,59,1.165348,3.551342,0.000000,1.165348,0,120,0,94,0.000000,0.000204
8,60,1.601451,3.366910,0.000000,1.601451,0,120,0,120,0.000000,0.000105
8,61,1.540383,3.215961,0.000000,1.540383,0,120,0,115,0.000000,0.000104
8,62,1.616768,3.340619,0.000000,1.616768,0,120,0,115,0.000000,0.000082
8,63,1.761254,3.373178,0.000000,1.761254,0,120,0,120,0.000000,0.000048
8,64,1.545364,3.564767,0.000000,1.545364,0,120,0,118,0.000000,0.000036
8,65,1.423051,3.419708,0.000000,1.423051,0,120,0,119,0.000000,0.000081
8,66,1.575197,3.557382,0.000000,1.575197,0,120,0,106,0.000000,0.000023
8,67,1.731458,3.491313,0.000000,1.731458,0,120,0,109,0.000000,0.000023
8,68,1.350202,3.392085,0.000000,1.350202,0,120,0,120,0.000000,0.000053
8,69,1.693684,3.608161,0.000000,1.693684,0,120,0,117,0.000000,0.000025
9,0,0.527364,1.274685,0.521729,0.532296,56,64,55,61,0.414676,0.285263
9,1,0.514303,1.624911,0.503627,0.521176,47,73,44,69,0.349008,0.300354
9,2,0.563707,1.465005,0.552429,0.572043,51,69,50,66,0.382126,0.242049
9,3,0.583381,1.927318,0.537250,0.622415,55,65,55,62,0.413797,0.253979
9,4,0.606870,1.744303,0.543158,0.642449,43,77,41,77,0.327254,0.219033
9,5,0.664566,1.847573,0.602187,0.685358,30,90,29,88,0.227687,0.180795
9,6,0.677126,2.241751,0.669303,0.678785,21,99,21,95,0.162049,0.159153
9,7,0.660391,2.480300,0.604690,0.670870,19,101,19,98,0.147996,0.092302
9,8,0.669726,1.436927,0.578567,0.678013,10,110,9,93,0.079400,0.084045
9,9,0.752153,3.118955,0.687379,0.754970,5,115,4,115,0.039565,0.108530
9,10,0.807893,2.454141,0.698775,0.813636,6,114,6,108,0.047321,0.063761
9,11,0.875449,2.586781,0.615417,0.891558,7,113,7,111,0.054758,0.066191
9,12,0.777047,2.716560,0.865574,0.772388,6,114,6,111,0.047374,0.060946
9,13,0.851090,3.036349,0.641795,0.868060,9,111,9,109,0.072626,0.086398
9,14,0.758732,3.331667,0.498065,0.767720,4,116,4,116,0.032355,0.106873
9,15,0.973391,3.608279,0.522094,0.984963,3,117,2,116,0.024020,0.035468
9,16,0.764979,2.774978,0.533288,0.768906,2,118,2,105,0.015315,0.063269
9,17,0.931843,2.368577,0.000000,0.931843,0,120,0,117,0.000000,0.041179
9,18,0.914697,3.343464,0.000000,0.914697,0,120,0,119,0.000000,0.038145
9,19,0.792066,2.614428,0.000000,0.792066,0,120,0,116,0.000000,0.038801
9,20,0.897707,3.062508,0.000000,0.897707,0,120,0,120,0.000000,0.044537
9,21,0.837897,2.847907,0.000000,0.837897,0,120,0,117,0.000000,0.031986
9,22,1.066040,3.504576,0.000000,1.066040,0,120,0,120,0.000000,0.022803
9,23,1.024658,3.416471,0.000000,1.024658,0,120,0,119,0.000000,0.017935
9,24,1.067229,2.818935,0.000000,1.067229,0,120,0,119,0.000000,0.012564
9,25,0.979574,3.034095,0.000000,0.979574,0,120,0,101,0.000000,0.015639
9,26,0.956863,2.941738,0.000000,0.956863,0,120,0,120,0.000000,0.019170
9,27,0.909691,2.797153,0.000000,0.909691,0,120,0,117,0.000000,0.019785
9,28,0.783402,2.504534,0.000000,0.783402,0,120,0,112,0.000000,0.020156
9,29,1.034993,2.773298,0.000000,1.034993,0,120,0,119,0.000000,0.016166
9,30,0.762541,2.813831,0.000000,0.762541,0,120,0,120,0.000000,0.025096
